Engine_ID,RUL,Health_State,Flight_cycle_number,Cycle_Percentage,Cycle_Log,Cycle_Squared,Engine_Max_Cycle,HPC_outlet_temperature_R_cummax,LPC_outlet_temperature_R_cummax,Fan_stall_margin_cumsum,HPT_outlet_temperature_R_cumsum,LPC_stall_margin,LPC_outlet_temperature_R_cumsum,HPC_outlet_temperature_R_cumsum,HPT_outlet_temperature_R_rolling_max_10,Fan_stall_margin_rolling_max_5,HPT_outlet_temperature_R_rolling_max_5,Temp_Ratio_HPC_LPC,Fan_stall_margin_rolling_max_10,HPC_outlet_temperature_R_rolling_max_10,LPC_outlet_temperature_R_rolling_max_10,Press_Ratio_Fan,Fan_stall_margin_trend_2nd
34,75,1,201,0.03541939473707307,0.5101092574676868,1.013986013986014,1.9494949494949494,1.9984962406015052,2.0405209840810548,1.7204071584884328,1.742865283963948,-2.1811939867013583,1.9789539169483026,1.9789363421328703,0.16483516483524996,0.10526315789461087,-0.0775862068965737,-1.2110000450109761,0.4000000000006063,2.225978647686834,1.9345794392522904,1.7857932712243938,-1.4342323761572935
63,75,1,99,0.1255346820347161,-0.12655664681175177,-0.11821511821511821,-0.5959595959595959,-0.06015037593984641,-0.024602026049198242,0.9190821433793283,0.9337215754426753,0.43010985834056625,1.1610766454441543,1.1610594029002943,0.26373626373625003,0.05263157894850214,0.45689655172408217,0.16365588189547584,-0.13333333333353545,-0.09964412811387123,-0.037383177570094454,-0.7304343018273305,1.4332314738286793
248,2,0,232,1.2906872699112832,0.6393904326996095,1.5106375106375107,-0.3434343434343434,-0.1007518796992423,-0.15340086830679456,0.1738272144014652,0.16646281514590652,-0.4176785198034214,0.004401182009168779,0.004499679829465906,0.626373626373625,0.9473684210538913,0.741379310344787,-1.4300497320490915,0.8666666666694962,-0.11032028469749162,-0.19314641744548208,0.4302103779061722,-0.5340875486233808
34,435,2,24,-0.8257527521847688,-1.3818680918003492,-0.4595404595404595,1.9494949494949494,1.9984962406015052,2.0405209840810548,1.7644774385846422,1.787647748757273,0.1255420641803927,2.0335830825554897,2.0336262902453313,0.16483516483524996,0.10526315789461087,-0.20689655172413118,0.6399031024937423,0.4000000000006063,2.225978647686834,1.9345794392522904,-0.7573051723661304,1.9672886920784651
44,59,1,144,0.7151179073433914,0.2099000235836806,0.2863802863802864,-0.7272727272727273,0.001503759398494878,-0.02604920405209129,1.2413478313687765,1.2311634393954138,0.030138768430182927,1.2252221204573002,1.2255420628624185,0.340659340659375,-2.1315789473688618,-2.1120689655172296,-2.089252807583218,0.5333333333341418,0.13167259786477287,-0.2928348909657458,0.24134022613551476,-1.771202826790819
3,156,2,151,0.25753002265418495,0.2525921762837139,0.3627853627853628,0.15151515151515152,0.49022556390977473,0.473227206946454,1.7143850168614332,1.7410077763513403,-0.5272477594680643,1.9709059848471753,1.9707848317768466,0.17582417582424995,-0.05263157894610873,0.38793103448277044,1.9107471924167818,-0.3333333333353544,-0.03202846975090163,-0.08411214953270366,0.18383877477676697,0.047497365048793566
193,38,1,159,0.9665117515101416,0.29903906469480546,0.45454545454545453,-0.8080808080808081,-0.16090225563910582,-0.22141823444283354,0.11350078760203988,0.09200347506681412,-0.4212922810060812,-0.05375327410121142,-0.05367284335538722,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.5957847070226916,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.3137699389047074,0.32586953389798406
121,97,1,113,0.2884665886320898,-0.007908485188375544,-0.008399008399008399,-0.6161616161616161,-0.018045112781955634,-0.09551374819102333,0.27385075872183734,0.25969114314840924,-0.42837525296329115,0.10570045399224336,0.1052858006726201,-0.07692307692300004,-2.1315789473688618,-2.1120689655172296,1.0435638939236407,-0.4666666666688899,-0.345195729537383,-0.06853582554517906,0.31653443175849477,0.8642033348245766
216,106,2,123,0.20678660587548076,0.06823010581003505,0.07892107892107893,-0.2727272727272727,-0.024060150375935146,-0.07525325615050422,0.24199491953891153,0.2390555797945303,-0.5680109858340622,0.22807444584062625,0.227540639649374,0.03296703296712495,0.05263157894850214,0.14655172413788542,1.0370188395253441,-0.2666666666670709,-0.10320284697507802,-0.09034267912774892,0.3114477649075286,-1.4338380813005662
166,29,1,175,0.5157303714448725,0.38534393823958274,0.6522736522736523,0.020202020202020204,-0.1353383458646587,-0.1548480463096876,0.2497712352998524,0.25167170453701293,-0.993856605955489,0.08799006598810588,0.0878718772892717,0.04395604395612496,0.36842105263233477,0.2844827586207049,-0.9010363096711921,0.13333333333353545,-0.2241992882562305,-0.2897196261682409,0.19578138390512204,0.3400034879929632
66,186,2,16,-0.7573853489339262,-1.731091560959444,-0.4713804713804714,-0.7373737373737373,0.1353383458646587,0.09551374819103978,1.1664513320258076,1.1681839567283732,0.399754264238219,1.273225319880614,1.2730038074617027,0.32967032967037496,0.21052631578922174,0.5086206896551639,0.35595735426653324,-0.06666666666828355,0.14590747330960005,0.3426791277258599,-0.6960440107262326,0.1946300073551159
235,16,0,183,1.219791742077524,0.42559571150655806,0.7582417582417582,-0.7777777777777778,0.7263157894736928,0.7351664254703422,0.03038726046952908,0.031916626297439056,0.16818444637178842,0.004309346710346069,0.0037597767295234957,-0.29670329670325,0.36842105263233477,-0.3017241379310328,-2.089252807583218,0.4666666666658582,1.8469750889680268,1.719626168224274,0.10521659801509445,-0.32338244326324467
140,197,2,17,-0.7942228132780038,-1.6793337142257108,-0.4701594701594702,-0.10101010101010101,0.7218045112781911,0.7105643994211439,0.3597453116328182,0.34392001068607475,-0.4542497831743345,0.21316750314140917,0.2128662441743111,-1.241758241758125,0.10526315789461087,-0.7241379310344591,0.1429034612353832,-0.200000000001819,1.455516014234915,1.373831775700909,0.25582616868935487,-0.21091741797529726
97,109,2,93,-0.1498178538406941,-0.18258580240022237,-0.16083916083916083,-0.04040404040404041,1.6872180451127918,1.6685962373372127,1.3068814147372865,1.3181154423891888,0.24060422087308003,1.5553117586212855,1.5545683776314507,0.5054945054945,-0.10526315789461087,-0.20689655172413118,-0.42348238404029137,1.200000000001819,2.225978647686834,2.2102803738317593,-0.7632764769303079,0.5340875486233821
3,21,1,185,0.5277403796291182,0.4353851668322441,0.7854737854737854,0.15151515151515152,0.49022556390977473,0.473227206946454,1.7572761892730822,1.7833900595092986,-0.864194854004053,2.0038709072191923,2.0036801271040336,0.17582417582424995,-0.05263157894610873,0.38793103448277044,-0.7086369994388313,-0.3333333333353544,-0.0640569395017628,-0.09345794392525383,0.20230558704005744,0.3064277644239876
64,183,2,1,-0.9346026755515576,-2.1198157098983583,-0.4808154808154808,0.16161616161616163,-0.013533834586470998,-0.014471780028930464,1.5751174320846937,1.585766734570672,0.4754986990459645,1.8349117319594246,1.8345996925105248,1.6153846153845,1.0526315789485021,1.0603448275861478,0.00846513366244444,1.0000000000030316,-0.12099644128115247,-0.06853582554517906,-0.738285461532082,-0.30618512143523285
37,80,1,130,-0.12702414202279824,0.11795719188498138,0.14444814444814444,0.9090909090909091,1.1548872180451093,1.1765557163531162,1.795207874940764,1.7940084742245537,-0.7132841861809872,1.8286935935004307,1.8287171484595657,-0.7032967032966251,0.31578947368383264,-0.3275862068965247,1.5021381639238145,0.0666666666652519,1.7402135231317015,1.5732087227414011,0.21270008017029204,-0.5010881021526986
81,45,1,243,0.6442319963745037,0.6811616697675187,1.7039627039627039,0.7676767676767676,1.790977443609024,1.8480463096960984,2.076839032653707,2.081615417801452,-0.019297484822203646,2.157279305211653,2.157248797133452,0.81318681318675,1.868421052631138,0.8879310344826724,0.834941178970586,1.9666666666658583,2.225978647686834,2.2102803738317593,0.32139993918115656,-0.03175590115331324
165,154,2,11,-0.845040506080718,-2.0464887752479193,-0.4763754763754764,-0.1414141414141414,-0.025563909774430023,-0.13169319826338238,0.10878970889429496,0.09256288967639403,-0.6658716392020948,-0.045018058473411,-0.04503819513948639,-0.31868131868125005,0.05263157894850214,-0.36206896551718054,0.8829230785850055,0.19999999999878734,-0.2064056939501965,-0.19314641744548208,0.30138501091974756,0.19262820269788747
37,151,2,237,0.5441932078751961,0.658616543436845,1.5974025974025974,0.9090909090909091,1.1548872180451093,1.1765557163531162,1.8380946180857936,1.8363677390756337,-0.8312373518357997,1.8617414638842873,1.8617109577972266,-0.7032967032966251,0.21052631578922174,-0.36206896551718054,-0.5094522002596258,0.0666666666652519,1.7402135231317015,1.5732087227414011,0.08498051032538115,0.6459156360658476
160,71,1,116,0.27942275967879093,0.015612728116436268,0.01702001702001702,-0.5454545454545454,-0.10676691729323892,-0.22286541244572658,0.10895156167866814,0.08312887147867863,-0.5396790980052092,-0.08462277169794086,-0.08480536670792374,-0.49450549450537507,-2.1315789473688618,-2.1120689655172296,-1.2504536463719187,-0.200000000001819,-0.12455516014235926,-0.3426791277258599,0.3438476211538994,-0.30955179290420903
230,134,2,116,0.1279420220923123,0.015612728116436268,0.01702001702001702,-0.24242424242424243,1.5684210526315767,1.4978292329956686,0.4711112850008375,0.4664687789799613,-0.7111159294593966,0.29885082441930216,0.29848539949003267,-0.8131868131866251,0.31578947368383264,-0.38793103448267247,-0.7446931521122161,0.0666666666652519,1.387900355871905,1.2087227414330066,0.1973294999032425,-0.2875016113010986
91,122,2,123,-0.15319794135816964,0.06823010581003505,0.07892107892107893,0.8282828282828283,0.1624060150376007,0.12735166425470326,1.0885311200041967,1.0752974157067858,-0.7358340560855899,0.928620767120988,0.9285390896257409,0.373626373626375,0.36842105263233477,0.41379310344826237,-1.6564065273643926,0.2666666666670709,0.07117437722421685,-0.009345794392514758,0.27761037237718666,-0.20976486377870923
148,176,2,17,-0.7953724182669506,-1.6793337142257108,-0.4701594701594702,-0.08080808080808081,-0.3248120300751843,-0.406657018813308,0.38485353222709023,0.37089467624925754,0.0535559410234166,0.1231807600111585,0.12284539902890337,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.16578918339302146,-2.033333333334142,-1.774021352313166,-1.7897196261682409,-0.48472617698283227,0.8247435187782931
6,37,1,241,0.7237425380394551,0.6737088227721012,1.6681466681466681,0.5757575757575758,1.3218045112781944,1.3545586107091254,1.2840679233572623,1.2829218462216672,0.44528765539172677,1.3174366101912494,1.3170364260793832,0.4725274725275,0.7368421052622761,0.6206896551723935,0.272373363610374,0.5999999999993937,-0.049822064056935615,-0.2554517133956513,-0.6241671965277978,0.1776449981422638
26,73,1,224,0.7824396755444358,0.6077534752326655,1.3756613756613756,0.24242424242424243,-0.003007518796989756,-0.004341534008679139,1.7320310305191695,1.7562145069042714,-2.1811939867013583,2.0041592503079686,2.004050078654005,0.19780219780224997,-0.26315789473533047,-0.11206896551722956,-2.089252807583218,-0.200000000001819,-0.049822064056935615,-0.04672897196260921,1.7857932712243938,-1.9349868442004536
173,257,2,200,0.05444650331010414,0.5056153733151105,0.9991489991489991,1.8383838383838385,0.249624060150372,0.16353111432706233,0.4665703639523768,0.4405048263460567,-0.8367302688638442,0.3276298346224014,0.3278729672315151,-0.406593406593375,-0.10526315789461087,-0.06896551724140973,-0.22007252359405782,-0.4666666666688899,0.13167259786477287,-0.18380062305296732,0.07314848091117726,1.7396895686262634
7,91,1,333,0.8280939507960032,0.965468971118329,2.1393606393606395,1.5555555555555556,1.9052631578947372,1.9247467438495123,1.9318577631456133,1.9511795661607174,0.44904596704249605,2.157279305211653,2.157248797133452,0.406593406593375,-0.10526315789461087,-0.49137931034473803,0.14821012107091483,1.0666666666682836,2.225978647686834,2.2102803738317593,-0.8181240151494215,0.22844837391284487
96,66,1,204,0.008573470621219288,0.5234586264826541,1.0589410589410588,2.0454545454545454,1.7172932330827064,1.694645441389304,2.076839032653707,2.081615417801452,-0.5029632841861865,2.157279305211653,2.157248797133452,-0.505494505494375,-0.47368421052455223,-0.7672413793102789,-0.7744498129521681,0.19999999999878734,1.6832740213523523,1.395638629283479,0.1521023968153033,-0.5006331465487827
200,202,2,25,-0.6943875094339794,-1.34635311642228,-0.4577274577274577,-0.41414141414141414,1.9593984962406041,1.9855282199710695,0.10676940965765597,0.08839169346032472,-0.6918907198612346,-0.06139337847745964,-0.0616399019471189,-0.86813186813175,-2.1315789473688618,-2.1120689655172296,0.20946735274251038,-0.2666666666670709,0.879003558718888,1.0311526479750492,0.2598070383988052,-0.0014255275589364802
106,210,2,56,-0.4670096473511808,-0.6355642076826741,-0.36482036482036484,-0.030303030303030304,-0.15488721804510922,-0.13169319826338238,0.42280072032793925,0.4040800995227888,-0.7020092512286924,0.13937833427555033,0.13845882166763254,0.054945054945124965,0.31578947368383264,-0.31896551724136074,-1.8009922681741781,0.0666666666652519,-0.2384341637010577,-0.1464174454828729,0.2006468913277858,0.9010244083681509
21,23,1,172,0.7570886290032093,0.3697759479408104,0.6137566137566137,-0.40404040404040403,0.6360902255639147,0.7380607814761283,1.4821373444525763,1.4920661825149453,0.9275079502746536,1.5137143181599366,1.5128644625379515,0.307692307692375,0.31578947368383264,0.1293103448275575,-0.3228104808953919,0.0666666666652519,0.24199288256226448,0.30218068535826054,-0.6883034307356322,-0.9330836132574076
17,112,2,200,0.5664032287988225,0.5056153733151105,0.9991489991489991,0.30303030303030304,0.8977443609022628,0.9247467438494957,1.5601315621372813,1.5747500333939835,0.4260624457935779,1.8200324385974873,1.8193038203523657,0.26373626373625003,0.10526315789461087,-0.10344827586206559,-0.07809695243660693,-0.06666666666828355,1.2491103202847185,0.9750778816199253,-0.7872722749011691,0.002396099513957033
4,90,1,182,0.5517577794380926,0.4206610082954292,0.7447367447367448,0.06060606060606061,-0.03609022556391127,-0.06078147612155731,2.076839032653707,2.081615417801452,0.15734316276380914,2.145371328130979,2.145147294165979,1.34065934065925,0.6315789473676653,0.46551724137924616,0.1309043244552456,1.0666666666682836,-0.4555160142348746,-0.4299065420560685,-0.6507063279241422,-0.0030633677330313357
191,210,2,87,-0.21211135298590567,-0.24231178425471497,-0.2007992007992008,0.0,0.1834586466165461,0.12011577424023802,0.7377284053989621,0.7166310406053398,-0.3997542642382322,0.29962204343414633,0.29843090237785574,-0.769230769230625,-0.36842105262994135,-0.8275862068965247,0.6127234167559388,-0.8000000000012126,0.5622775800711999,0.3956386292834789,0.29640892378293265,-0.5337539145138437
181,99,1,156,0.4454487557976381,0.2818994527144504,0.4195804195804196,-0.15151515151515152,-0.22857142857142662,-0.23444283646888742,0.07572375716047483,0.0765337777959135,-2.1811939867013583,-0.0985155762047828,-0.09885094935017434,0.04395604395612496,-2.1315789473688618,-2.1120689655172296,-1.785012193338755,0.0,-0.41281138790035254,-0.36760124610593464,1.7857932712243938,0.5346941560952685
16,185,2,24,-0.7577045498096472,-1.3818680918003492,-0.4595404595404595,0.24242424242424243,1.0345864661654165,1.0289435600578938,1.0079201285114798,1.0240161156049126,0.246819890141659,1.2832343799759547,1.2839409586670845,0.19780219780224997,0.31578947368383264,0.4051724137930984,0.029264079717950593,0.0666666666652519,1.8434163701067796,1.7601246105918733,-0.713847344704614,-0.0006066074718876731
20,48,1,197,0.42375826107455167,0.4919983377897023,0.955081955081955,0.5656565656565656,1.5969924812030136,1.6034732272069598,1.6263424541929625,1.6347636420960194,-0.6745446660884704,1.9273780281578876,1.9271043483455406,-0.43956043956037505,-0.05263157894610873,-0.09482758620690163,-0.2855614230099016,-0.06666666666828355,1.2669039145907526,1.2834890965731955,0.2151328338816239,0.3060334695672618
88,12,0,376,1.2498714373072521,1.0751307324437887,2.1393606393606395,1.1818181818181819,1.6676691729323414,1.719247467438502,2.076839032653707,2.081615417801452,1.0266695576756326,2.157279305211653,2.1571167464385614,0.32967032967037496,1.7894736842107783,0.5086206896551639,-0.1253525337416426,1.9333333333377798,2.225978647686834,2.2102803738317593,-0.9379924252895808,1.1281989065900324
223,235,2,12,-0.8313247219095603,-1.9740088389165784,-0.4755244755244755,-0.25252525252525254,-0.15789473684211605,-0.0882778581765581,0.2957353959812803,0.29039198432802066,0.18018213356461776,0.12291611635433612,0.12261273828076279,0.24175824175825,-2.1315789473688618,-2.1120689655172296,0.19476679635852379,0.5333333333341418,-0.24555160142351173,-0.05295950155765446,-0.4905869018328586,-1.1098187001918403
30,240,2,57,-0.508075030143895,-0.6198157098983583,-0.36063936063936064,0.2727272727272727,0.03007518796991466,0.08683068017366505,1.4268931319930216,1.4482435113659866,0.25621566926856915,1.6767466604784818,1.6764385927588008,0.78021978021975,0.5263157894730544,0.8620689655171806,-1.4542472389245407,0.3333333333323228,0.19928825622774246,0.11838006230529319,-0.5111547286650254,-0.5346638257216728
59,19,0,280,1.2906872699112832,0.8090082253418787,2.1393606393606395,0.1414141414141414,1.5909774436090343,1.612156295224318,1.425404713856227,1.443162045741561,0.8542208730847047,1.4779074389060736,1.4766364591968593,0.28571428571437496,1.5263157894730544,0.47413793103450813,0.13873597303756144,1.9666666666658583,2.225978647686834,2.2102803738317593,-0.8699859010864452,0.2112813824584267
162,258,2,55,-0.5275674582981232,-0.6515914543681376,-0.36892736892736894,0.30303030303030304,-0.06165413533834129,-0.0911722141823442,0.2516630858045372,0.22710977604931223,-0.6408644116796824,0.10401285694183514,0.10359534217374304,-0.956043956043875,-0.42105263157844347,-0.5,0.5684755388240533,-0.8666666666694962,-0.017793594306033986,-0.0591900311526643,0.3299145771708171,-0.34024613098171663
158,136,2,263,0.6071720754401573,0.7524989992617918,2.0784030784030785,1.1414141414141414,1.2556390977443685,1.2865412445730864,0.5724796653984354,0.5623393296022751,-0.47622145128651217,0.4284037691971571,0.42792442508166695,-0.747252747252625,-2.1315789473688618,-2.1120689655172296,1.086154141187507,-0.8666666666694962,0.0,-0.03426791277258953,0.1493379039615179,0.3400034879929632
159,58,1,183,0.4814407570771518,0.42559571150655806,0.7582417582417582,0.21212121212121213,1.775939849624058,1.817655571635328,0.4295994600354886,0.41723262056797344,0.5483521248915847,0.21349435780711135,0.21296475818478508,-0.13186813186812502,0.31578947368383264,0.14655172413788542,0.05483602831166011,0.0666666666652519,-0.4590747330960814,-0.4018691588785242,-0.6446244436458135,0.500542155427999
49,80,1,135,-0.23147649809491602,0.15187560652345153,0.19347319347319347,1.595959595959596,1.7789473684210648,1.7713458755427012,1.8186781896498463,1.8183283617278099,0.19767273778549152,1.7476444986459225,1.746992440621728,-0.08791208791200004,0.42105263157844347,0.1810344827586393,-0.12785762672074613,0.19999999999878734,0.2384341637010577,0.4299065420560685,-0.6777983578912444,0.032969116097087206
112,190,2,150,0.0010876333295897443,0.24661515261421255,0.3516483516483517,0.898989898989899,-0.01203007518797612,-0.0636758321273434,1.5130301872513987,1.4569674496727392,-0.32198612315699254,0.8233350531879439,0.8219448342501774,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.37724265336159346,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.3324579105963002,-0.8739697151219666
34,154,2,51,-0.6943875094339794,-0.7186973939279814,-0.38461538461538464,1.9494949494949494,1.9984962406015052,2.0405209840810548,1.8073662118102054,1.829996550741591,-0.8559554784619929,2.066668477039941,2.066680884823497,0.16483516483524996,0.10526315789461087,-0.20689655172413118,-0.2146700953353109,0.4000000000006063,2.225978647686834,1.9345794392522904,0.10499543858679208,0.1453734806378487
40,78,1,115,0.3812876770540141,0.007840012595940164,0.008473008473008473,-0.7272727272727273,-0.0812030075187918,-0.13169319826338238,0.549048291325046,0.5610391440258949,-0.7589621277826045,0.6476017902945888,0.6474807137864069,0.846153846153875,0.2631578947377239,0.9137931034482624,0.4703155340884744,0.4666666666658582,-0.3309608540925153,-0.23052959501557654,0.3260442871755179,0.22756879307860806
49,258,2,188,0.04767464275051153,0.4498737286984887,0.8268768268768268,1.595959595959596,1.7789473684210648,1.7713458755427012,1.861473210065305,1.860433030154331,0.17758022549869854,1.7866863503615396,1.7860312373254914,-0.08791208791200004,0.42105263157844347,0.1810344827586393,0.14189910938077635,0.19999999999878734,0.2384341637010577,0.4299065420560685,-0.5495258894755757,-0.24367422145722195
32,15,0,176,0.5928094177977143,0.3904743530867526,0.6652606652606653,-0.10101010101010101,0.004511278195484634,-0.018813314037626056,1.1476660740830829,1.1613042730696623,0.4953021104365384,1.270085145146677,1.2701825338851513,0.692307692307625,0.42105263157844347,0.7931034482757708,0.5634851011341954,0.19999999999878734,-0.23487544483985087,-0.36760124610593464,-0.648715893069417,0.2104321319977849
169,95,1,90,-0.03307017626974878,-0.21195645701458835,-0.18115218115218115,-0.45454545454545453,-0.512781954887215,-0.6324167872648372,-0.10025303569707443,-0.11928853901062436,0.15127204394333968,-0.21469512902612617,-0.21482604416990939,-0.769230769230625,-2.1315789473688618,-2.1120689655172296,-1.360701093874463,-2.033333333334142,-1.085409252669044,-1.2242990654205668,-0.455754291875156,0.32441367596545534
111,171,2,29,-0.723727719432748,-1.2167730417658804,-0.4497354497354497,0.30303030303030304,-0.04210526315789078,0.005788712011588639,0.6554968559819805,0.6319111158542774,-0.9515033246603123,0.40438834481686015,0.4039677041729068,-0.692307692307625,-0.05263157894610873,-0.44827586206891823,0.3005553417921007,-0.4000000000006063,0.028469750889694834,-0.07788161993769382,0.12114007685290186,-0.017166991454418183
157,134,2,103,-0.10911410302375929,-0.09104167143368333,-0.08831908831908832,0.10101010101010101,-0.001503759398494878,-0.09406657018813028,0.631432281334835,0.6238079743087795,-2.1811939867013583,0.41675253596265355,0.41639409377066566,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.797021852941115,-2.033333333334142,-1.774021352313166,-1.7897196261682409,1.7857932712243938,-1.530440321198656
203,174,2,150,0.11087867464004228,0.24661515261421255,0.3516483516483517,0.5252525252525253,1.196992481203017,1.2807525325615143,0.5742543248904899,0.5639847897818249,-0.6836513443191745,0.24275920636527235,0.24216997020475198,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.842332159755084,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.07171094462720796,1.564167696635604
142,58,1,151,0.7351626115124225,0.2525921762837139,0.3627853627853628,-0.6565656565656566,-0.1413533834586553,-0.08538350217075555,-0.030393535263905945,-0.035625363802596385,-0.2168979473836404,-0.14287893787045788,-0.14341910689713358,-0.5384615384613751,0.05263157894850214,-0.17241379310337732,0.009115942207427494,-0.2666666666670709,-0.2064056939501965,-0.04672897196260921,0.2798219666602162,-0.34057976509125654
135,32,1,117,-0.019251652501182454,0.02331929206454438,0.02564102564102564,0.1717171717171717,-0.08571428571429353,-0.08104196816207641,0.09578021462288236,0.08672461002279858,-2.1811939867013583,-0.05721931602451902,-0.05762702805238856,0.06593406593412497,-0.26315789473533047,-0.4827586206895741,-1.9385057956379212,-0.2666666666670709,-0.17437722419929488,-0.037383177570094454,1.7857932712243938,-1.4350209658707493
204,66,1,145,0.4354156894486967,0.21612352435806392,0.29707329707329705,-0.31313131313131315,-0.04210526315789078,-0.011577424023144371,0.12344818221744505,0.1216775602547778,0.6641370338248066,0.1330041745561911,0.13247042745648352,-0.3406593406592501,-0.10526315789461087,-0.01724137931032793,-0.7353041955484085,-0.3333333333353544,-0.060498220640556,0.11214953271028336,-0.6768031404638819,1.9678952995503534
118,427,2,116,-0.4537440102397659,0.015612728116436268,0.01702001702001702,2.0454545454545454,1.4105263157894778,1.3777134587554307,1.229776003220815,1.2306409935817288,0.30984388551604053,0.8646569877528247,0.8631645634624111,-0.9450549450547501,-0.5263157894730544,-0.49137931034473803,-0.06664686906564701,-0.6000000000024254,0.516014234875471,0.47352024922117275,-0.820335609432449,0.8997202023035925
89,123,2,84,0.06602420039585911,-0.2737201049831065,-0.21978021978021978,-0.8080808080808081,0.9518796992481298,0.9392185238784427,0.7155889007561451,0.7294696756476428,0.25332466030644396,0.8169194194626648,0.816142987846096,-0.142857142857125,0.31578947368383264,0.13793103448272145,0.11658525300176784,0.0666666666652519,2.225978647686834,2.1588785046728574,-0.7331987946811158,-1.4336864294325946
63,76,1,94,0.07159243259598615,-0.17300353522284415,-0.15392015392015393,-0.5959595959595959,-0.06015037593984641,-0.024602026049198242,0.9599107539686805,0.9720624019324218,-0.16934084995663848,1.1747857793533512,1.174762282548662,0.26373626373625003,0.05263157894850214,0.45689655172408217,-0.016156361338693782,-0.2666666666670709,-0.09964412811387123,-0.037383177570094454,0.30226964863295896,-0.5324497084492846
112,202,2,138,-0.07440112588494843,0.17163309864158502,0.22377622377622378,0.898989898989899,-0.01203007518797612,-0.0636758321273434,1.5540586684969377,1.4957114452950755,-0.6083405608557446,0.8426708272336096,0.8410848488595954,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-2.089252807583218,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.23647471871285297,0.5665107179957697
43,64,1,257,0.8454368521142149,0.7316816273156742,1.962962962962963,0.5555555555555556,2.0225563909774404,2.0144717800289635,1.738299180996305,1.7476168205231224,0.4912546978895631,1.954396368062053,1.9531151911748212,0.5934065934066249,0.6315789473676653,0.03448275862065586,-0.598286439850851,1.9666666666658583,2.225978647686834,2.2102803738317593,-0.8457689436872815,-0.03296911609708859
174,29,1,164,0.09500306323058502,0.3269032877552337,0.5143005143005143,0.8787878787878788,0.2962406015037645,0.3111432706223011,0.5492666172588127,0.5262291863063396,-0.4961694131251825,0.200218726007411,0.19911934762764635,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.8343705655394147,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.17786747021258942,0.3069737111486873
150,180,2,42,-0.5102878323172816,-0.8907848786951313,-0.4155844155844156,-0.494949494949495,-0.03308270676692151,-0.13314037626627545,-0.17149778926536777,-0.18518576645556087,0.25997398091933843,-0.21405524436336162,-0.21385452834321445,-0.6263736263735,-0.1578947368407196,-0.24137931034478705,0.04117216789299345,-0.5333333333341418,-0.2170818505338169,-0.17133956386294766,-0.7392806789594446,0.22778110569377058
144,114,2,183,0.6792133423451086,0.42559571150655806,0.7582417582417582,-0.1414141414141414,-1.6112781954887236,-1.6302460202604812,0.5746357954780602,0.5441395216307565,-0.6139780283318986,0.10965628417593867,0.10897798002261631,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-2.089252807583218,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.1789732673541032,-0.8261083855900395
234,10,0,197,1.2906872699112832,0.4919983377897023,0.955081955081955,-0.696969696969697,-0.15338345864661432,-0.14471780028943626,-0.07049685344437982,-0.07219029304048459,-0.7111159294593966,-0.12938704875417514,-0.1294730862867449,0.26373626373625003,1.157894736843113,0.45689655172408217,0.15436308448691535,1.1333333333365672,-0.23487544483985087,-0.38629283489096417,0.3777955933983906,0.2906256397813172
227,189,2,98,-0.1495707901028067,-0.13565738470459618,-0.1255041255041255,0.10101010101010101,1.2255639097744369,1.2257597684515291,0.14756110969184902,0.1463971292683702,-0.5136600173460563,0.0969257393111859,0.09642268379413087,-0.8901098901097501,-2.1315789473688618,-2.1120689655172296,-0.6903778472606364,-1.1333333333365672,-0.2526690391459253,-0.06542056074767415,0.2800431260885185,-0.03284779460270981
40,169,2,37,-0.5166005285518972,-1.0027192687048831,-0.4301994301994302,-0.7272727272727273,-0.0812030075187918,-0.13169319826338238,0.5900738197261726,0.5997984851861501,-0.6784475281873492,0.6668635036153976,0.6667160983421349,0.846153846153875,0.2631578947377239,0.9137931034482624,-0.3969854588576724,0.4666666666658582,-0.3309608540925153,-0.23052959501557654,0.25748486440162455,0.033211759085842
191,113,2,106,-0.052596415359947135,-0.06529067173195144,-0.06512006512006512,0.0,0.1834586466165461,0.12011577424023802,0.7787568866445015,0.7553973570101035,-0.6034258456201252,0.3188482076070239,0.31764008639888314,-1.3736263736262502,-0.36842105262994135,-0.8275862068965247,-0.1947053448369097,-0.8000000000012126,0.028469750889694834,-0.006230529595009839,0.25538384983274814,0.03363638431616427
